review_id,user_id,business_id,review_count_user,text,average_stars_user,yelping_days,useful,funny,cool,fans,Cluster
mkIWN5glD9sDRQ9vetENXw,mzCOqgjT3lCmHIkMfd5nNg,KOPS5Gx5ySeFiTK7tXHWtw,8,"Love Parkway Cleaners. Always satisfied with their service. Staff is friendly and attentive, you never have to wait long to get checked in. My clothes are always ready for pick up at the stated time. I have sent rugs and comforters there as well. Nice job!",4.5,5148,13,1,1,0,0
jU5dx0Pp2PAPdU7fWudLkg,Lrk7Q6eJcu1nyDdW0SMiKw,PS00H4iI51h1_yoWuvZ3Ag,140,"A nice Pet friendly place to live. Convenient, clean and nice neighbors too.",4.23,5059,469,135,259,12,1
wZ_MAugGVMXM_cHHh5t1DA,qqjjvk9GHT55whSIoptZPA,qV325HCv3cZKgdgkMJObNQ,2,Had the Memphis Pork with Old Bay fries and it was very solid choice. The service was great and everything tasted fantastic.,3.5,3122,0,0,0,0,0
ZSua8tBOKDgA6DfsMOn5Sg,2y6D297ZJeKiZaNUqri4nA,fE0Du-p-2mHJKFp6aVch7g,1,"This location repeatedly makes people wait 15+ minutes in the drive-thru line until people start leaving; typically people need to multitask at a drive-thru, not handle one order at a time. If I were a manager or owner of this location, I'd be appalled at the number of sales that are lost due to poor service.",2.0,2063,0,0,0,0,1
dSoJ31xzNL99PA4WgUhmjw,sAyI1zEZvDn3WqBwV1R3pA,cwE9xJo6KTDSi3O30_Ntow,17,Staff is very communicative. Deal with our requests in a timely manor. Comfortable living. Decent area of town. Outside security patrolling. Park setting. Pools are kept up pretty well and opened at the beginning of the warm season ahead of most other complexes. Thank you.,4.28,3774,27,9,27,1,1
bbTBlUaQ07NYUDWdo78BLQ,XYebnhvfAEiWmsuYSVdJgA,y6HD7qhOsXt-BTnkuJLUSg,38,"Thanks for fixing the outlets at the farm table!   

Congratulations Bryan on your promotion!  

Your engagement with customers and attention to customer service will surely shine through making this one of the best *$'s in the city.

I look forward to the introduction of Nitro to your location!",2.38,4874,33,14,2,2,0
tTf_RLX80l4Ia4VQ1t7MBw,m2jEcGgnVMv_V-C-LFwmEg,9svAtGS29ILNTN0eYdi3UQ,6,This place has amazing pizza! Ordered there for the first time tonight and was not disappointed! Two thumbs up!,2.82,3490,19,0,0,0,0
ijpfN8x_9kcyqa55Vkv37g,8GT2tSvKHfV-eRenfMDYsA,e0DU7_0mfalr-lnyUafiag,6,The best olive oil in the west! This place is scrumptious! The pizzas are heavenly and the smell coming from that kitchen is to die for. I love the feeling that they are cooking right there in that authentic little kitchen just for you! And boy the food tastes like it too!,4.5,5400,12,2,4,0,0
xj7-JO5OcCQWfY-Nf5PnIg,QsbLbXJoj4saI3Ml6Qc43g,KEA0YPercPSPYh1JcpkV2A,2,"Don't visit here. Bathroom is disgusting, the cashiers didn't know what's the meaning of customer service. And the play place is unsanitary.",3.0,3297,0,0,0,0,1
7DHanlgzm-Owxw3OudhOlA,EbruH4lBUGof3P3N-5Q7WA,jshnKTsnoXLSez5XD1qo7Q,1,i hate every McDonald's in Santa Barbara Except this one ! This is the only one i will eat at Because there customer service is Really​ good . the cashier BLAKE is Super nice and does a really good job Super happy with this place  thanks for making every trip to McDonald's a good one,5.0,2836,0,0,0,0,1
iOH8_I4_R9YovoEOmBoJuQ,1cvHek57wGceg2MJr4eF4A,_JK1veKwxAwk1rp4H7z-1g,121,When you make the wrong drink admit it. A skinny cinnamon dulce is nothing like a macchiato. There is no drizzle and it's made with skim milk not whole. Thanks for wasting the time it took to stop and the money I prepaid with my app. Glad I can go back to my own neighborhood soon. Oh... and there was NO ONE in the store.,4.59,3590,481,74,379,22,0
t93Et4y27H9StsUG89oDLg,__X_lrg96ERWphFWIz-OpQ,uvtfWHc5tPuyE_78trC_6w,2,"Ordered a chicken cutlet sandwich with LTO mayo and vinegar on side. I get chicken parm sandwich with LTO TOMATO SAUCE, NO MAYO. Horrible.",1.0,3265,0,0,0,0,1
PC28cRDEVpupgh4kbPkQdQ,1CBylrAKwx4rHV8B3t5BXQ,JOeBFyoy9qH8vq6UGTfoew,369,"WOW.....$9.18 for a 10"" foot long sub, no extra meat, no extra cheese. Subway was fresh and clean inside and the food tasted all right. Just can't believe their prices have jumped that high in the years. Much better foods to get for lunch for that price, including sit down restaraunts.",4.03,3375,385,50,209,12,1
qHWY1obycW-7FauG6VOSpQ,1sxBhW-U1mHRTI2TOHv_Rw,Bda92vtAuK-FcXAw_D0Pxw,1,"Awesome food, great deal... Love this place! The all you can eat sushi has a lot of choices and is made to order. Great atmosphere, friendly staff and I really love the guava candies they give you on the way out. I've never tried the hibachi, but Im sure its just as good. This place is always reasonably busy - so you know its good!",5.0,2754,0,0,0,0,0
LnoakSSxfuVAPsLuUoAPGw,ARIo49b1EEHAz_mD8nebfQ,bbanucGYOlGocn5HMioN5A,42,"I love the front desk staff at the Packard but the elevators are a real problem. For the amount of rent we pay and the lack of accessible and safe stairways, there is no reason an elevator should be down on average once every other week and then take more than one day to fix. If they are that unreliable, replace them!",4.33,5867,43,13,13,1,1
iH0rXrAZwvQXvu9MOxhCMg,dtD54h2duZHNPdopCmi-3A,zE8kXF0_2Twh4AhcewlFGw,10,Great sushi! Best in town! Tried the Ahi Tuna with black pepper! It is the best! I wish I could come here EVERYDAY!!!,2.92,4312,24,10,5,0,0
t5OXKejhEeyjyN8Vj9hN0Q,zwNC2oTJR24g_E-XNapWNQ,_kJzi_k6LwtE3phJFxNOzA,4,I ordered a pasta online and when I came to pick it up they did not have the toppings needed for my dish. It was an okay pasta.,3.25,3924,0,0,0,0,1
vBWx0RYt8Foi1BY0wN7H_w,fp9uTSoe74XLhY6HNsjEew,j6usntbtSzFyuwx4n2mn1g,30,"Great local mexican eatery. Go for the happy hour margaritas, and stay for dinner. A lovely spot to bring your family and friends.",4.35,5005,216,79,132,7,1
cavqsOTOEUx70OPAlcsENQ,kKb10DWZNj-23KnC7pBUug,RsWsTTsz8rxrG00PfUgMzQ,2,"I needed an alignment done, mechanic snapped my bolts and tried to charge me for replacing them.",1.0,3426,1,0,0,0,1
DKfb7SKIVuFn5eblcBLJmA,kAOcWOqVTzaPQ1P2n7Wn3A,7MHOerP1DdlufJhKBSsobQ,2,"Been here for almost a year now and hate it! Have issues with holding packages, paint is peeling off bathtub and have had a leak in the piping of my toilet connected to my wall since June and now I have two giant holes in my wall from them doing the piping while I have two cats still living in this apartment.",1.0,1438,1,0,0,0,1
wyU2iEgHiH8oMz7dHxttKg,wPDWx6chcTOFmNgbBqKvxg,4JWuSA8tyXHteRgh_hU_Cw,13,"The staff is very nice and very helpful. The hotel is beautiful and quaint. The rooms are kind of small, nothing fancy, but who comes to the French Quarter to spend their time in a hotel room?! The location is GREAT 3 blocks off Bourbon St. Close enough to walk and far enough to get a quiet night sleep.",4.31,3032,0,0,1,1,1
pdHbnTnx9XRso3uDWzNN0g,q4BwmLQ3GixSMl_3t-bAvw,Zz4bSKswq7ICtJz5zKmRGw,56,"This is one of my favorite hole in the walls with killer hamburgers (my favorite is the firecracker burger).  If you're looking for an appetizer that's satisfies all tastebuds I recommend the Buffalo cauliflower.

Great place with lots of locals, cold beer, live music and a friendly outdoor Florida vibe.",4.35,4200,42,9,25,1,1
PJXEupJ3XX2EPnZFEAv2VA,e1T7iT5uXUw4D8UqUkadRQ,bbEXAEFr4RYHLlZ-HFssTA,22,What can you say? The Habit is definitely a good choice if you're craving a burger. It takes about 10 minutes for your food to be ready but quality always takes time. I would definitely choose to eat here over any other fast food chain. Their chicken club is one of my favorites and salads are always good. Fries are ok.,2.88,4997,12,16,2,0,1
1Ttjq8nkPpYEZlH5pycRqw,zDomOHYRFzE55rxNr84-Lw,FETeDc9sbYsPmHxT0qSVIg,3,Forgot our soda.  Pizza had absolutely no sauce and just did not taste good.  2 stars for prompt delivery,2.67,3637,1,1,0,0,1
rNe52l_WgGBci7hHmmGhog,a5W1JtCrDbflDXuD_K2HtA,N4IFNpTn7kKfK9akJkerwQ,12,"WOAH! :D

Amazing food to be had here! Salmon risotto with asparagus was absolutely decadent and the service is great too! Only complaint is the lack of music... where's are the tunes?
All in all a great experience from start to finish... clean bathrooms too, amen! Can't wait to try the bada bing next time!",3.46,4125,18,5,4,0,0
_HylJhQ6hNft5FEswhLyQA,77sKm6DU-r0kLC-a157dcQ,LQLTFLjPdGkenFgcILR7xA,2,"Nina was a really good person but she didn't know what she was doing, she got the price wrong twice. Not sure how you do that when it's a scale. Oh well you should give Nina a raise cause I decided to change my review from a 2 star to a 5 star. This place slaps.",5.0,2824,1,0,1,0,0
dt09uyq1jV4Amez3IoOrTQ,q4twMHnYmRmKRxdVDYakbQ,7eaUWey6cCuiqWBgvD8Y4Q,21,Awesome lunch special Monday through Sunday 11 AM to 3 PM! You will not be disappointed!,3.21,4928,24,9,3,0,0
6iIK1QvwEv_OZsxd9DOR2w,BFyfR9fYgnlR1H8pAcatFg,dM2LrfuOqlRHdRKI_FFwCg,42,"I've been going to fresh market for years. It's a wonderful place to shop. The prices are a bit steep, but I love all the specialty meats and the wine selection. The service is always really good, staff friendly. The broasted chicken is one of the best I've ever tasted.",3.58,4469,37,23,13,7,1
BX7Fz--JLsRT_8rqqG21Tw,z2sAB84jsRnOqDo95_aVPw,d-tWHTsqPKpCMDKs99mwQg,26,"If you are in fishers stop by,  several different entrees on buffet.  Very good tasting entrees for a reasonable price",3.74,4858,15,0,5,0,0
vJgPIbic7MlhMTZQeFTrGg,32RtFz1FevnUxa4JoJNjgA,8XDIA0Ro9VWF7QSOJf6InQ,7,"Lately I've been trying to purchase a vehicle, I have money in my account and on path has been declining everything, I can't even do transfers. What makes it even worse is that I've been trying to get in touch with them over a month. I'm really super pissed off. And wouldn't recommend them to anyone.",4.29,1924,2,0,1,0,1
W4_rOO3vQ_p_8O0YLO_Syg,xYitWv1LcKYgh_YdkYLkyA,JKQ9Je-TPOtpIjNYSqrkRw,10,Best Customer Service Ever!!!! Really enjoyed speaking with the rep. Very knowable of the products and services!,2.64,5460,20,16,0,0,0
3faMPx6j4jRVm5diA2sWuQ,tGFS-jEj8L1_8NWxkHTxiw,BIfo9AKEpC8oIwB60YAR_A,1,"The dirtiest Japanese food I have ever had in my hole live, I don't like it and never recommend it to anyone",1.0,2940,0,0,0,0,0
STaD44_XgmBGkyubNC_zGQ,ULAjRptIi38yujaGmL5D9A,kZtl_NJjUnlIQgzFrBhXyQ,14,"The fish is so fresh (Duh! We are in Santa Barbara!) The uni just melts in your mouth, the oysters are plump and briny, the Japanese scallops are so delicate and sweet, and the yellowtail...should call it YUMMYtail! Soft shell crab is local, fresh and spot on. Very friendly and attentive staff. LOVE THIS PLACE!!",4.14,4008,5,3,2,0,0
FFJ2_UWE8T0tc9FiHcXZLQ,gWLvaMuhzkjsmd5idD1VSQ,jshnKTsnoXLSez5XD1qo7Q,2,"Stay away, dirty! 
There is so many health code violations at this restaurant. 
They don't wear gloves, they switch places from being cashiers dealing with dirty bills to cooks with no gloves. 
I tried to report that to the management and they ignored me. Stay away!",3.0,3769,3,0,0,0,1
EJBph-unL5w7-p8gUPVoJA,WeJf4zYisn8Vx8rERYed-A,7zKktyerG21XszoaaH_MkA,5,"Meh. I've experienced better. The pictures are accurate its a greasy flat pizza, but after the beach I was hungry so it would do.",2.8,4113,2,1,0,0,1
J4DV83QvBtzdGijbh-gu1A,4lpht1sODQa4u5sbBgfz3A,zz0l4dUf28wzPAaTdGqsSw,3,"Came here thinking it would be a pleasent experience, turn out not to be, not very tasteful. I do not understand why everyone says so many good things.",3.67,4626,2,0,2,0,0
vHFSMsAAsGPiAQ4OtAzSew,wMT72Ya2R6LZzZ5y95gOxA,d9vJVJM2DifqWYN4Q4-gow,33,"Honest, hard working and always professional. Dom's has been around for a long time and there's a reason for that!",4.41,4122,57,16,12,1,1
wD3NRYGEkzfp1d1BB8S6BA,2ZJNGwaHuI33l3fwmhIPVw,s0NYfUhZ4wa5c1c0EPdlRQ,5,Trash customer service. Wish I could do 0 stars. Employee claiming to be manager was no help. Will never come to this location again,1.8,2408,2,1,0,0,1
LbP-4pfxpSy7uJpBQ0QfxA,wyORcTsz2g1ag2ewPNSB5A,FY2ISnBn8Iitem_b2hi0NA,10,"Lebanon, Mt Juliet City Guides joins Mt Juliet Love and Music City Mingle in celebrating this business friendly global luxury Hotel. It is so refreshing as a business person on the move constantly to be in an environment so engaging and enriching.  You have earned our Big Daddy 5 Stars Review! Compliments of Chaplain Oscar Smith",5.0,3567,5,0,0,0,0
_pazEDKyQKeXJAbfRmqrKA,853iD3Xu4S2VUafdaQbzLA,Ek6Rp1TOw5FQjF_VC0UhIw,4,I highly recommend these guys! They do a great job of explaining the why behind what they did and they do the little things for customers that build trust.  This goes a long way in an industry where customers feel they may get ripped off or sold things they don't need.  Excellent service!,4.17,4783,2,0,0,2,1
7BJ5ZjakGn1HkDm0VQ3a6w,maXq-FDr-Jd7XggZMi7dOQ,EKbb62ui8LgHk3B7OJMyBw,14,"One of the disappointing eating experiences in a long time. Calamari was heavily breaded and rubbery when I got thru the breading. Also had chicken noodles. The noodles were mush. The sushi rolls were average. To be fair, I had them delivered from 3 blocks away so the noodles might have gone from over cooked to mush in transit.",3.71,3177,5,0,0,0,1
6aYJqs0b37NqrrXUhIvkQA,_jN4VEptTFV-5c8tvvYakA,eYW8j9aiyao04Z16fFRzng,17,"Good sushi.  Good service.  Pricing and quality was comparable to Sushi Tatsu, just up the road.  Nicer ambiance than Sushi Tatsu.",1.65,5503,4,0,0,1,0
iFmau8nKELaQgfMjz4SWHg,Xn-Au7kB1tnTtSP1Goh6QQ,cwE9xJo6KTDSi3O30_Ntow,14,"I can't say enough about this wonderful management! Such kind people, who actually care about the people who live here. The office staff is sweet, friendly and professional!! Not to mention fast. Clean and well maintained grounds, pet friendly and great, upgraded apartments. I love it and recommend it to anyone!!",2.95,4930,63,6,8,0,0
xfNqBbuWx-moUT146om04w,MoJxFXmy8Kr86v53CFdA8g,N5ekxQd7wGHWJJK-p9qqXw,24,Super cool vibe. We came casual off a long drive. Excellent service! The food was super yummy! Must try the brussel sprouts! They are so sweet and delish. We also got the gnocchi and scallops. We would definitely recommend this place to visitors and locals!,4.29,3585,6,2,3,1,1
2PeaTDTd-SLGlN9unRhlKw,Ipeoa5olXPKcWzH9XTy5yw,0b0u6FZOW8MLO4QJqrQRYQ,6,Called this place after seeing the reviews on google and yelp to get a sport exhaust fit for my car. The person I spoke to quoted $1450 as labor charges !!!! Rip off and ridiculous pricing. I mean for god sakes get real !! The porsche dealer quoted $900 lmao this place is a joke,2.14,3351,1,1,1,0,1
XnqVbTQm9eMb8I8bDo_XJw,gCa7R09vwbYPA35d1Jasew,bRuG5UloYAqR1ojQ0VKArg,10,"Ate here once. The service was good, the food came out within five minutes of ordering but the fried rice and chicken chow mein had no flavor.",4.8,4327,1,0,0,0,1
BVRun0gRkKxs6hav8kxvTA,fpuHOhQEIb39FIs0ht6d7Q,D-1BoOczhXGgwhBOR5v-nQ,35,"Worst Mexican food ever!  Yelp failed me.  The fajita meat was boiled with no flavor.  The rice was bland, even the beans were bland.  Having grown up in South Texas may mean I have higher standards for Mexican food.  Even Chipotle is more authentic than this place.",3.67,4312,10,4,2,0,1
TckOcRR5QRPjy5IiY3Bnwg,onxNPg8Szb-5ozZQUAtvlA,6oWaOMzGPCe5fjZvINe6YQ,1,Super disappointed by terrible service by a lady. Don't wanna pay even a penny to her as a tip. I won't come back.,1.0,3431,0,0,0,0,0
UouVeWSbJtmJy7oarAVnqA,J-JcdnkWJQYEjWQsG-vheQ,wFES5bGDiPANW13hNHnXOQ,6,"I'd put this sushi restaurant against the best sushi places in the country.  The owner Nao is also the head chef.  Sakana prefers quality over quantity but even so, this place is cheap compared to LA or NYC sushi restaurants.

I hate to even recommend this place - it's already getting too hard to get in.",3.67,5324,10,2,3,0,0
9UC_dyxgsYSIfz-6xgH4FQ,_BcWyKQL16ndpBdggh2kNA,ug2sjYinbU_4N3zdjL0vvw,4274,"I am seriously not kidding when I tell you that I came here with my (now) husband when we were dating and could absolutely not get any privacy.  

We stayed for one night only - maybe 6 hours really - and found the room to be clean and comfortable.

Don't ask, don't tell.",3.69,6203,16950,5203,9759,558,1
zmdNcLoWV_DBWEA3hQ45bA,hf0eUiUKxoZBqLemtA4B7w,OqutmtWhyRttbOfOCryU6Q,4,Thick pan pizza halfway cooked.  My kids even tossed their pieces.  Not one full piece got eaten.  The time before this I waited 15 minutes for a hot and ready.  this time Hot ready pizza were fine. I enjoy their pizza but this branch must have an internal employee issue to not be able to put out a consistent product.,2.5,5252,1,1,0,0,1
QavIul4OE6_o9hzlaMqZSA,CIR5gP09VuX62wgsm7Vz4g,HsgM-CtRHolS6mTliZwL4w,13,Wonderful! Nice and clean and the massage chair is amazing.  Very good place with great prices. Very nice ladies try them out,3.62,3192,2,0,0,0,0
v6ZBikbyBNBHTknvGdjmtg,UMh9KhqlScXlkuYq8HQT4Q,FSxREGXCZdsh5wZhOcay8Q,340,Super friendly staff and very fast service. Location was very clean and organized. Highly recommended,3.77,2179,74,21,22,5,0
xDqxmNIoLotIrdt4orAVWg,fW2AlEzIRaZTinXh0HCEjA,JenLzyNp71P2MpLAFq_G6g,20,The location is great the food is awesome lots of parking space n it's next to the HWY.,3.0,3696,6,3,2,0,1
DyMyr1w3yM2YYT8G-i0lqA,NqB0yXqOxsREcSztt3qmsg,7a2gaL_UhgIs7DolzHbJ_w,1,"Great food!!!  Super nice, we did a takeout order and it was delicious!!  Will definitely go again.",5.0,5353,0,0,0,0,0
ooDwaZFI0Vw1JI-uGK58Lw,LUyddCQNz97uUkrbBYP98Q,oGQb9Cx9Sk0Lvuns1Wf3tg,1,"I only ever go to this location because I don't want to get out of the car to get Duncan from the gas station near by. Long wait almost every time, mediocre customer service and my drink tastes off 75% off the time. This place is right across the street but I may start going to wawa instead and placing my order online.",1.0,1766,1,0,0,0,1
JArLDZcyiouxWbgdTyKaAw,2n7rf3WK1J29VTmDBce1cw,uWLFplSCk3lI9rf84ZDwUw,32,Never been here but apparently they have mozzarella sticks now. Asked if they have beer and they said they don't sell beer. I thought this was America.,3.79,4822,34,18,10,0,0
fCLjtOclKFtGu273wNx_VQ,2PPUK-u-ReDs8KBh5-cWuw,CAQFxeImeXVWnlBL4BzZwQ,2,"Not only is the food excellent, the care they are taking during Covid-19 is superb. Love the people who work there, they are like family.",5.0,3600,0,0,0,0,1
jmoHhH5s9s6216ZSMbXSjw,Cy3BGL6dlMQ9JL_6gw8aQg,Eqfks4GEn5dsI4ZGiPrCVQ,15,"One of the most delicious meals. Ambience, service, and diverse menu. I will definitely return next time I am in Tucson",2.6,4407,9,5,0,0,0
KNftDNc5vYd4dIKolhticQ,n0U0aHLg0MH5XYKcTKxmlg,rvF-BwyaCHeb30u3Xf7FbQ,5,This place is really COOL. We also got a tour of the hotel and all I can say is WOW .This is a MUST SEE . We will be back ! !,3.4,2276,3,3,0,0,0
6rnapilRlaxuIArsixtu_w,7JhpYlphHU46gxWBhzeo_A,h7TO_IsmLCYmKKDVOOIeFw,192,The sushi was fresh and the rolls were delicious. Not usually a fan of sushi rolls but this place does it right. Would love to go again soon!,3.68,4809,296,38,103,7,1
uUTBnKT874BGQvXTJT7msg,T3wdKRBfHPpydOob4rESPQ,2Q1R2OhBbAQ581vK_r7NhA,11,"Oh my god they have barbecued squid have you tried barbecued squid this is a high-class little restaurant the sushi is so fresh that the octopus talk to me talk about a couple of cephalopods anyway I love hookah That's how Google spells Ooka when you talk into the phone
cowsandpigsmaketheearthwarm.com.",3.92,4992,8,2,3,2,0
s48EaDoZ5BtMoMmb4JJ8mw,RpMPdjvvWaLv_F_r_6E7YA,eMmfmxMTSxmdBsuxX2SxMQ,8,"Don't go! Worst experience ever. Staff was not knowledgable. pick up date promised 2x and dont have yet. Spoke to Manager there, RUDE. Dr. Stopped to teach tech how to work on glasses 3x during my appt. Not cheaper even with my coupon than anywhere else. I would suggest to book your appt elsewhere.",3.7,4488,14,4,5,0,1
Hz69ipenXk4biysI5QEH8Q,aJwtTXfLDUGuNjL83NLSlw,VauIhwaAbVOvtXn2HDXY_w,2,Great place to get your haircut and for a reasonable price. Make an appointment for the weekend because there is always a wait.,4.5,3582,1,0,0,0,1
Jf5oQZYuDMqsz1DbaDh-Nw,OLeCMF_HOmZRCkaBCnBLmw,cg6OXX5r_vvz5J0QjHOMtw,1,"Excellent service, great conversation. This is exactly what a good barbershop is all about.",3.0,3074,0,0,0,0,1
MxZI4d_OC01uXAphihMIAQ,Zw-UG1IOaio9sclZlBjkZg,ifEkf8JxP3RCBeszcIGLww,3,"Wow! Just Wow! Do yourself a favor and try this place, best italian food in wilmington!!!!!!",2.4,3344,4,2,1,0,0
mnfGtMQd0d3r-p31v4J58Q,9ZUdzMRLsD2UbscbmT-Gyw,i5B1Huwg7pHMiZiJGWds9Q,6,Everything is great hear you will love it. It doesn't matter of you want something sweet or salty they have it.,4.33,2092,0,0,0,0,0
bAyEYBUNwZ48UiXRxDaBOA,4zXcLQn9ckNO3_R8T1X7aw,uTEvgnFfZk6s-apf1j5Dnw,3,"Amazing family owned restaurant. Loved the food. Service was awesome. Highly
Recommended.",5.0,5486,0,0,0,0,0
Ygtu9mH8AdUEU-wSJEFIxQ,EC8kA1DJ7n3AJmMc07izdw,kWxZoWO-Nw9V_xBgUYrRgQ,22,"To be fair, the hash browns are awesome! Really, and my breakfast sandwich was decent!  However, the Donut ... it was stale, and I got there at 7AM, so what gives.  I don't understand how at 7 AM, I am served a stale dried out Donut?  Nevermind ... I wont be back!",3.04,4489,3,1,1,0,1
DIp2vkbzavg85asYnLmspg,X1lwPmz5Hz4B6yRo3tPtSQ,KG6SvIGIvAwjGAeyG_w4yQ,3,They don't commit to appointments made. Went in and told to sign in. Waited over an hour and they weren't apologetic at all.,1.33,2850,2,0,0,0,1
EE5pgRFOSKbTSxS-I-Z9tg,8n7jpoERSTCBndrRL0Yegw,pUAxkZyr5WcMYVcD7s_OvA,1,"The best barber in center city, every cut is exactly what I want, and I always look good when I leave. I don't trust anyone else with my hair!",5.0,4687,1,0,0,0,0
nTgBEWmWxjrboggplNa3KA,SIbWUnrp94vzuLN-NF8hvA,lgL2Fy0LcyVsq3LSQYyj5A,35,"We don't eat pizza very often, but when we do, we ONLY order from here.  It's pricier than other places, but the pizza is the best I've ever had and if I eat pizza, I want it right.  They get it right and their delivery is wonderful.  Thanks Mountain Mikes.",3.38,6008,118,12,14,0,0
Mz5i80IjAjbITl-LQ2kDPA,uW2OliFNYUv-Dq5egVhQTQ,wVrJOXjRrPKIfZbNnrl3ow,126,"Wowwww, this place is not good. Our table of 8 agreed on this. The pizza knots came out cold with a horrible taste. The pepperoni pizza was greasy. I didn't care for the red sauce. The pasta was okay. Long line to order. Table & a few plates were dirty. On a positive note our waitress was nice.",2.97,3808,197,101,88,6,0
TJ8Bgd1Q8gQstHZXQTKX6A,0PkCxX5PeubHdkOLnvSVaA,HYuLJ_8FXQgOykbG1dd4ew,874,"Docked our boat and went inside for some cold alcohol. This is an old shack looking type place with great prices and friendly service. Next door is the Thai and American Food hut, as the beer shack only serves drinks, ha. Good place to hang out, and you can look over the water and sit inside or outside on the shared picnic tables.",3.7,3738,14102,8409,11938,315,1
UgKJrJTzpuXrVsiy1D9g_w,Godf_FDPgRymhVyZZ4avHQ,Eqfks4GEn5dsI4ZGiPrCVQ,3,"High quality, excellent service for moderate prices. Consistently the best ""special occasion"" restaurant in Tucson.",4.0,5112,1,0,0,1,1
qA62dIS4DJMDxlu3V4BT8g,eajDRksH-VF5-0Ny5pQlZw,uvtfWHc5tPuyE_78trC_6w,4,best sweet sauce pizza with thin crust you can find!,4.75,4529,1,0,1,0,0
ynd8ar-PcxBQwPULqABzIw,0tHuu6AkV5EQNgZbmd_t_g,bbanucGYOlGocn5HMioN5A,2,"I love this building. I have lived here for many years.  The staff works very hard to keep the residents happy - from the property manager to the maintenance people to those people at the front desk. The apartments are a great size, high ceilings, large windows.  And the building is close to 95, 76 and Ben Franklin Bridge.",4.5,4369,1,0,0,0,1
7sNxbZrzvTvDRdUgqBoc6A,7-yjn_JOmK18codkQxE9hw,UTKQts2a2ctTX7E37qsMpg,94,"Very dirty , outdated equipment, not kept up at all and looks nothing like other AF gyms. This is by far the worse AF I've been in and that's saying a lot.",4.31,4845,51,8,15,0,1
ydmReul2LYKdmTjIWfnh9Q,C9GdajNaZYfV-LBXLc_aqA,AgRp84lRUlo_DoT_kOawCA,17,Idiots can't get an order right..it is their job to receive an order..when you ask for ..no this and no that..make it..and they fail right there..haven't been back since..i also may add I took the matter up with the night manager and realized I was just venting to an anal canal..,3.26,3547,9,7,1,0,0
1qbFG0QEbxSas1dxZevYog,unbnskkG2R6ILSVc8gMGqg,ehDMKoJUvrkU_y_2eSSiHg,21,So good!!  Everything is delicious. But our go to's are Chips and Guacamole. Shrimp Tacos. Sopes with Al Pastor. Nom nom nom,5.0,4911,20,2,3,0,0
RaPlJhAHOpr97NiX9HIfsg,OEFSqrrLOZ-Pv3xBqsm0BQ,UglPQH9cej01pfSj_Ibz1g,678,The room was clean and the beds were very comfy. The front desk staff were polite at check in. I won't stay here again because although they have a freebie type hotel breakfast sat up it doesn't come with the room it's an additional $12.99 per person and coffee is $3.22 per cup,3.82,4828,3523,922,2258,76,1
MQ3646frEUix-WepNLTT8g,RIoB9GTg7oJatbpwp-2wVA,jci-jrsso9Ucn7r_kMsYAA,2,This place is so good and dangerously close to my place! Dangerous because I'm going to stop by there all of the time!,5.0,2338,0,0,0,0,0
DEER1zgzHF2McHCgdiauVw,PBZ-SfjN8QGrTnloi-2aaw,7ADfnOJnK7ysbAo-kBEmuQ,3,"I placed my order from the drive up, went to pay and had to pull up to wait for my order. after waiting 15 minutes my order had not showed up yet. so I backed up to the window and told them I was still waiting. when they handed me my order the 10 Krystal's were cold.  How does that happen. Plus only 2 employees working.",3.0,5737,0,0,0,0,1
ZPP3Jd-uQXLWLc6XNHW1eQ,ZxX2Pz183pvRqOhJr3GVtQ,pXEzNp9xiyK62UuIxy-oIw,5,I LOVE this place! I always get the very best glasses and the very best help at Modern Eyes Optical! Very stylish glasses and people who really care. They really work with you to make sure you are satisfied (and even help you pick the right frames for your face!) What else would someone want from a business?,5.0,3306,1,0,0,0,0
-OzF9rxOKLWw4AjFRxZy8Q,htB3_aZTn6w34g-QntRlxg,aOCzaC3XuADemJYXI0zsjg,29,This is the worst Marriott I've ever been too - and I'm an Elite member. It's an embarrassment to the brand. The hotel is situated between 4 highways and busy roads - so every room is noisy. The entire hotel is pet friendly - so half the rooms smell like cat urine and the other half smell like deodorizer. I'll never return.,3.71,4934,27,3,1,2,1
KaTgKs_HGKjkHz1qzSBr9w,lnhtx8EftQJYLR2sBtsgwg,1DbW-wqhLz02ivbaXT4h3A,209,"I would like to give 5 stars but having two little ones in the pool, the staff came in right at 11pm and stood, not politely quite intimidating to say the least demanding ppl to get out. To tell a 10 year old the pool opens next day at 8am when finding out its 9am was not a fun situation. Will stay elsewhere",4.29,4380,89,25,33,3,0
S_Uq_7xxvBJQNO3jfU-low,qjvYubTGvFUDxAWy8H-Xsw,9_V0SWbQPnZ0mR3kljXqBQ,69,"Three Stars is being generous. My husband and I ordered hibachi and sushi. Sushi was OKAY, the slices were pretty thin. My hibachi came out COLD, drenched in sauce and my steak was WELLLL done (when I asked for medium rare). Don't waste your time here, go across the street to Sakura.",3.41,4059,68,5,6,3,1
If5jC3YErzzaR9srZzalbw,MfuE21un_E9mPO3UG26PoQ,JOtL55d_bLuoQ3b3ESDILg,29,My stepdaughters like it. Works for me. My little cousin loves the pizza so much she makes us bow when we first walk in lol.,4.35,4149,18,1,4,1,1
