review_id,user_id,business_id,text,stars,categories,review_count_business,stars_business,review_count_user,average_stars_user
w-kb8REP6GrUuCD7atVJAQ,DIpo8uSwcW2Z13BfUWbsmw,GTjOyc4NVHgDJXnMdL_TTg,"Very good food and service. Very loud and annoying proprietor bragging about his food such that I could not hear my guest. Very very loud and annoying atmosphere.  Food good and service okay.  The proprietor should stop bragging, let his food speak for itself, and not SHOUT in my ear while I wait for our appetizer to show up LATE.",2.0,"Italian, Pizza, Restaurants",152,4.0,29,3.36
O9dPcRP_4_Ug2roL0N7BOQ,HLpkbX41LEj7H0IuokrVaQ,jRpK8oG_8QKaPGaaKiCyng,"This was our first time to a Pi and we were happy we stopped!  Our waiter, Sam, was very slow.  Took forever to come to our table and wasn't very attentive.  Pizza was great and came quick.  We had a thin crust.  The thick looked really good too!  We will definitely return!",4.0,"Pizza, Restaurants",522,4.0,8,4.25
wOfuoaVZXSLeVXhRd5m25Q,04zSBWkEhDfWDn4sCAYLkw,4JsMdrc-zs_3ZhTipMmUqw,"A nice place to go when your looking for a late night meal. Sushi is pretty good but one complaint is that every time we go we notice the sushi rolls are very loosely rolled which makes it messy and difficult to eat. Service and atmosphere are both good, to me the perk is sushi at 12 am!",3.0,"Japanese, Restaurants, Sushi Bars",121,3.5,3,4.33
amvOob5mXd6cjZfL-KQRXQ,ehUi9960nNl_ULs_p3Td6g,O0CyCnSFr7cYK78nH2w25Q,"Was in town and excited about their two vegan options. They had vegan Oreo coffee and a coconut option. I couldn't decide so I got them both. The Oreo coffee was very strong!!! Not bad at first, but after a few spoonfuls it got to be too much, same thing with the coconut. I would recommend one scoop.",3.0,"Food, Ice Cream & Frozen Yogurt",262,4.5,52,3.16
AV-P0S2ElZXPHuC7SkkyqQ,CBftz1pdt1f-tQ0TFJheMw,sD8247QaNcVS5E2ZWU5ueA,"Happy Days are here again. Is this really Jersey? This retro style diner was absolutely awesome. We were going to go to Amy's, but the long line there scared us away. Here it was less crowded and food is just as good. get omelettes. For $6 - 7 dollars the portions were huge. By far the best deal here.",4.0,"American (Traditional), Restaurants",39,3.5,32,3.76
OkpX_7QOW_KkGm262OBiQg,TzrnG-JfGNUASixJ8J5OPw,fc5rutst3H7FkDyfgc5prQ,"Nice place, had the garlic rolls, salad and pizza. The service was ok the place wasn't really that busy. Had the house dressing which had way to much oil in it. The garlic rolls are just that garlic. The best part of the meal was the pizza, great taste fresh ingredients cooked just right.",4.0,"Italian, Pizza, Restaurants",174,3.5,6,3.17
Fpl7iF6ifFpB4R_Y9s8ljg,io8JA5Q-1pOMu7c2dzPvKw,eTVtHkrdoh8plErbmRhTfw,The food and salsa is bland. Literally no service. With only one other couple in the restaurant it's not like they were too busy. Many times we waited and waited until I had to get up multiple times to ask for anything. With so many better options available in Carp we will not be back,2.0,"Mexican, Restaurants",170,3.0,8,1.75
Y7gOcIrzEMW_QKaiLoiREw,-WEfnnJb_oK9d2qov6blJg,qTdjtgFVuFMGNh51RxXJag,"Parking and access is a little rough so they lost a star for location.    This is a store with a very nice whisky selection, extremely helpful staff and a warm atmosphere.    Their website is helpful if you want to search ahead of your visit - but a quick call and they are happy to confirm if something is in stock or not.",4.0,"Beer, Food, Wine & Spirits",27,4.5,13,3.85
bPZrXF7RAeea8aWVOBqXQQ,cCV_KMJ6DRfz4qTEhkEgzw,3xW7Uk_12K8qSdBctcXySA,Always check your take out order. The employees that they have working there evidently don't speak the English language and can never get your order right. It makes no sense on why you have to repeat your order to them when they're going to get it wrong anyway.,1.0,"Burgers, Fast Food, Restaurants",23,2.0,2,3.0
6Os1nLLjTvAJF0-BGi5frA,rBfIkHjA6XOwKUPi6ZkaZQ,azksjpT1jYuk6mTdM2YsgA,"We were seating at the bar and there were two bar tenders helping us, a guy and a young woman both were great, super nice and friendly, and fast. We had a great time there, drinks were goods and food tasty to our liking. I would recommend this place to a friend.",4.0,"Italian, Restaurants",112,2.5,8,4.22
N_VU5Bi1azN2lgnBsThs4Q,_ZQNVOSbEP1F_8f761RqUw,QWYs89GKzgsyy3V0NAe4jA,"This place has horrible customer service. They charged extra to wash a small SUV and don't notify you before they hand you their ticket. When we approached the owner, he was very rude and said I shouldn't come back. I have never been treated like this in my life.",1.0,"Automotive, Car Wash",64,3.0,8,3.88
kJFHmyJg2oyvdaa97HhHyA,a2Pf6t_R6PSh5b_wl06N3w,pMLv5hzklGgcNMKr4xnhbw,"The food was dry and missing all of the flavor. I'd have to say that I caught them on a bad day because I've never gotten food this bad from them before. I have no pictures because after the first bite, I tossed it in the trash. I've been to a good McDonald's before and this wasn't it.",1.0,"Burgers, Coffee & Tea, Fast Food, Food, Restaurants",36,1.5,1,1.0
0qmbbDS_s9kk-1I2KFObQg,-rR7g2iiJIjXWYrVB7Mk1g,Okk_HFzwzoZUXFP8QsP6rw,"This location is so shady.  Online, it will tell you they close at 930, but the last two times i've called to place an order, once at 722 and once at 830, they answered and said ""Italian Pie we're actually closed.""  Hmmm sittin' here in the shadows cuz they throwin' all that shade...",1.0,"Italian, Restaurants",30,3.0,5,3.4
_i-CoaU23gBdYqOM37wtUQ,UuHVmESCWOgZrPPw7jN91w,SS3YLZ62t53knXu217Q0hA,"This place was OK but not really that great in the flavor department. I always judge on the California rolls because they are the easiest to make and if you mess that up well........ anyways i wouldn't go here again, but who's to stop you from going and having your own experience. Sorry Bonzai but I'm just not a fan.",2.0,"Japanese, Restaurants, Sushi Bars",36,4.0,20,2.73
Dn1ILndirJra_JJQNLHCpQ,UaeWV57Zrynu4XSy2q7JAA,KvfKuEE9vdMha3F15zbsnA,Just visited Yapple for the first time. Will never return. The guy working was SO rude & disrespectful (tall skinny guy with a bun) . Not only did he completely ruin our experience but come to find that all of the toppings were stale & so hard you couldn't even eat them.,2.0,"Food, Ice Cream & Frozen Yogurt",85,4.0,1,2.0
OhKwVMEO5DzS2YeI6_6Rgw,vxhExKjLy05RtDeFgwChGw,Eqfks4GEn5dsI4ZGiPrCVQ,"The shrimp and crab cake appetizer is amazing!! We had the grilled chicken and the manicotti entrees. The manicotti was great, as expected, but the chicken really surprised us. It's delicious! Highly recommend. The tiramisu is also lovely. Everyone on the staff was welcoming, courteous, and helpful. Dining here was a delight!",5.0,"Italian, Restaurants",557,4.0,19,4.6
lOzSsrtAWjSd3JKmfVb5JA,MJ9btCKOEIjEyKxm96_0UA,lby9eFupu2hzjJ6PWwINDg,"Have enjoyed some Christmas shows there. Only went on Tues. & Sat. for Pulse take-over nights. Pretty rowdy crowd with drag shows. Smoke outside on porch. Bars are not fancy, feels like a dive bar in a nicer venue. The inside is really big and takes a lot to fill.",2.0,"Bars, Nightlife",68,3.5,12,3.77
PWSFej_DLH2myKtnAibJVw,310Il_NHW83S_hvkiMnIcw,004Izv-C8v54O0yhNYCAjA,"They an okay job on the outside of my car, but when it comes to the inside -- where I specifically asked for a wipe down and a vacuum -- I still have so much dog hair and nothing in my car was touched. I would take pictures but I have already cleaned it myself.",3.0,"Automotive, Car Wash",54,3.0,4,4.5
Vfos5rE20MBSsm5FpBTy7w,ntp79V4EeaXPFWvZfeXR_w,Mrv9peYeHnxAQAntYw50rA,"Horrible. Sunny is rude as shit. It's ridiculous. She always has an attitude like someone shit in her coffee. She charges people what she feels , how the fuck is a refill 55$ ?? It's unfortunate because her daughter is gem and I hate to talk about someone's mom but she's a bitch flat out. Customer service isn't her expertise.",1.0,"Beauty & Spas, Nail Salons",13,1.5,6,1.88
YfnA3DGy8iyo8UEndCMI_w,cFEYPXUuxhypqsfAIpCUYw,a7GH7t5cJy62O6IevecFkA,"This hotel was okay. The room was clean and everything was in working order. It's kind of dated though. There have been attempts to make improvements, but they fall short due to shotty work (I.e., poor tile job in bathrooms). It was an acceptable place to lay our heads during a long road trip, but probably wouldn't stay again.",3.0,"Event Planning & Services, Hotels, Hotels & Travel",141,2.5,67,4.18
b26hpVPj2UYTifcKmE9b1A,VXu2JJ6F6rQqsDvuYx7How,V9pSmHb0c-9SSqx5GJbYPg,"We are regulars enjoying lunch at OOKA; husband always has the roll special, I usually have one of the Bento box choices. Always delicious! Includes the yummy salad and miso soup. The meal can easily be completed in an hour to fit working schedules but there is no hurry if you wish to linger.",4.0,"Japanese, Restaurants, Sushi Bars",253,4.0,8,4.63
XV-yBixkMltIzwenCjy_zQ,6e3Yhs0rTFwJLHQwK-54Ow,X7i4Z6y9Wwn0irlmNXwGfg,"STAY AWAY. If compassion and care is what you are looking for, this isn't the place. The entire staff is disingenuous and clearly doesn't care about the well being of the animals they get paid to take care of. If your furry companion is in need, this is the last place you should resort to.",1.0,"Pets, Veterinarians",23,2.0,4,4.0
00bSZSj2F4wGELLyQGgJug,Zige-QbKeBkEcXQYCIF11A,jRpK8oG_8QKaPGaaKiCyng,"I am a Midwest native who grew up on Pantera's and Imo's Pizza, I must say this pizza was fabulous. Pi is like a pizza boutique...freshest ingredients I've had in a while.

We came here for my best friend's 35th b'day and she loved it. The Chocolate Chip Cookie with ice cream was to die for as well.",4.0,"Pizza, Restaurants",522,4.0,8,4.13
YClpZcqruaCt8WdFvYJzLg,op1YGcoyanQ3H-ZgoKy5Tg,jCZi4-LRB2bU-dxBSPmn9w,"I have heard about Dunkin Donuts being the best anywhere.  I wasn't impressed.  They did not have much flavor, were a rather dry, and nothing special.   I thought at least their cronut would be good - but that was dry too ... and way to expensive for what it was.",2.0,"Coffee & Tea, Donuts, Food",47,2.5,29,4.26
ppz_Ww3VGhNSxoYhpDPd5g,uz9G0tH-JRQC0jEK3EcEsw,bzVfiaKXVJp5CRmgtGbMwQ,Amazing credit union! Great service. Staff are all sincere and work with a smiling face. Breanna M. was a huge help when opening a new account and provided all necessary information and answered all of our questions with ease. I would definitely recommend you go and see her if you're interested in starting an account.,5.0,"Banks & Credit Unions, Financial Services",39,3.0,1,5.0
BaF3RbgcVYg4nGaoTzqkRw,moSU-Aj_OVI64jXEodft8w,XlbFKW_Keun8qh1S5m3QgQ,"I am beyond disappointed with the service I received from this establishment. Not only was my food cold, but the hamburgers were less than half the size of regular McDonald's hamburger. They were like joke hamburgers or something. Is that what you think I am McDonald's??? A joke?????",5.0,"Burgers, Coffee & Tea, Fast Food, Food, Restaurants",16,3.0,1,5.0
1c_2gLr9US5b_UAbuim4iw,90299x_sz-5G9biyD88MfA,xmCfcKUZ8z_zoOkIIyuRvw,"If I could give zero stars I would. This place was terrible. Awful customer service, very dirty, people were packed in like sardines and not following COVID guidelines. Waited an hour for a table even though I had a reservation and left because I still wasn't being seated. I will not be returning",1.0,"Italian, Pizza, Restaurants",59,4.0,3,2.33
g776ySMGVhaOgYR_FB0whQ,r8mxKY1RmfXvVgVlADWOsg,j9OBgcuU29Pf7OS-qW9s0Q,"Just not the same.  This place used to be so charming, but not any more.  Prices are very high, food portions are small and not really that tasty.  Ambience is none existent; with bright lights and a noisy refrigerator.  Save yourself the time and money and go somewhere else",2.0,"Italian, Restaurants",46,2.5,4,2.0
saX4hQ5sLxlkmffpTKQHig,Mfd4LibFZ935zvoG7qvtVQ,cE_gYW3CHEducTkEyxTDdA,"Amazing service and an incredible atmosphere! Zach was a fantastic server, very knowledgeable and a pleasure to talk to. If I could give more than 5 stars, I absolutely would. I am beyond satisfied with my experience and look forward to coming back many more times in the future",5.0,"Mexican, Restaurants",1368,4.0,1,5.0
EsaydbAlWCCk_8hdyKisEg,iUfHTwRjFBLhvtJZr85whQ,mNrV8pJO8lpEPMwF0ca2eQ,"As most everyone has said, they are part of the kayak search engine that sends you through Priceline for a super cheap rental, but not really. $2,000 credit card deposit was requested for the trip, and after reading the reviews on here, luckily I did not go through with it. What a scam.",1.0,"Car Rental, Hotels & Travel",190,1.0,3,4.0
gq-jKKj598JC7Ms6y4eTUQ,4sey26fKVSuza5XYD-z1EA,RpiYZ9IMI95-ytpxgS1ChQ,We have tried to go there several times. The ONLY time we were actually able to eat there was for lunch. Last call is at 8:45pm on Friday nights! What is that??? Bartenders are rude... service is terrible! Not a place to go to have a drink and watch a game...,2.0,"American (New), Restaurants",268,3.5,24,3.25
q5oVdL7qsIiXnWn8tfAMUA,lpOW15kkZ1Axuzkiczd_qA,8ISLGzkgCHZ8rA7TJCkR3w,"Very surprised by the poor quality of the pizza. There was a Pizzeria Vecchia that was replaced with this place which was considerably better. The pizza itself was bland, salty, and greasy. The wings tasted old and over cooked.  The staff was friendly and was the reason I gave a few stars.",2.0,"Pizza, Restaurants",25,4.0,2,2.0
Oczuwoj8_Gni0NXH8bxIyA,AbvCmGmX_B4EG6ddwoe_Aw,Ab7nP4TyfBw9JzXOHcm0WQ,"This hotel is truly beautiful and a top notch Hilton hotel in Franklin, TN.   We live locally but had to stay due to some work going on at our house.  The staff from the bar to the front desk were very engaging and welcoming.  Our king bedded room was very clean with beautiful view of the hills of Tennessee.",5.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",23,4.0,5,5.0
gNc5cu47-l2ioWEDCOUfUA,f5mNpNS04G1OmSYsYAP1bA,9ZmVhCA2m3yK2mXHDFUlfA,"Cheesesteak Stromboli was fantastic as usual. We also had a very good calzone and wings.Our pizza was slightly off though, I think it was just a little soggy from the steam coming out of the oven and being put in the box for delivery.  Delivery was pretty quick as well.",4.0,"Pizza, Restaurants",85,3.5,4,4.5
L037ypVmGYieuL-QKK8k_Q,KHRLADAxElI2QCrGXFgYIQ,082Z772_Ig8SXp9DibYCAA,"This place has the best pizza I ever had. The ingredients are simple, but it is executed very well. It is almost enigmatic, because it seems like a generic pizza place but the quality of their food is outstanding.  I can't speak to why other people disliked it; everyone else I know who tries it loves their pizza.",5.0,"Italian, Pizza, Restaurants",35,3.0,1,5.0
xH8ul9XBurrCCOYzsNmSsw,Xt3e-SMDtlODYX-MlMRPhw,p7FfPfb_kFEXSc_i3aEsCg,"This place isn't bad. Not too many choices at terminal c, so if you need a quick bite I recommend it. I got the Santa Fe wrap and liked it well enough. Service is great; staff is friendly. It's a little pricey, but I guess it's what you expect at an airport.",3.0,"Fast Food, Restaurants, Sandwiches",20,2.5,11,4.17
N1Fpnf5Uo8EDC5H1W98zCg,1qKJF4yHWfin2CnWBGyxaQ,1c17i5k9vwyjc2wJbKunjg,"Stumbled upon this cute cafe while in town for a soccer tournament. So glad our boys wanted MickyDs, otherwise, we would have missed out on this farm to table cafe.  The cafe is a warm and inviting, the waitstaff is friendly and the food, delicious! I had the lump crab cake with hazelnut grits and and onion pesto.",5.0,"American (New), Restaurants",196,4.0,50,4.48
bZvWmrFf_HeW67s95WrmlQ,ANv2JvBjRRXafbdQe5JJHg,jRpK8oG_8QKaPGaaKiCyng,"Delicious deep dish pizza with fresh ingredients and great flavors! I got the small deep dish with half ""South Side Classico"" and ""East Loop"". So yummy!! Also loved the selection of beverages, which included local breweries on tap. 

Will absolutely be back next time I'm back in STL!",5.0,"Pizza, Restaurants",522,4.0,10,5.0
aofTKkJ6RlWc3jHsyXydIw,ShYMgoujW6-wwBGQiuyfPQ,cGkUqBn7ui3_mjU5PYfwnw,Swung through for a cash wash... thought it was pricey for $30.... then I got a crappy was and it took and had to wait an hour... I told them and they wiped a couple spots with a towel vs running it back through... Note: my car wasn't that dirty to start with...,1.0,"Automotive, Car Wash",28,3.0,5,1.8
6r5ac6sbII_T74xfm7C97g,wXHSAhNJNOpJgsWDk0cHHA,NQ6v9hMwtfS5mn2a0vQr1Q,"WWAAYY over priced meals. A simple lunch order of a taco, enchilada and rice and beans was $14 dollars! Again, this was a lunch time price! The portion was VERY small as well. This use to be a decent place to eat but they've shrunk the portions and doubled the pricing.. I won't be back..",2.0,"Mexican, Restaurants",459,3.0,19,3.1
P2i_r_F5mBh7EV4WoDcqfw,KtNJm4La_vr0pieevV9LRA,1bMUTek2YB1QsFDRyK5GKQ,"I love my apartment and the staff at River Point. I have lived here a year and I am happy to say I will be renewing my lease to stay another year. Everyone here is very friendly, work gets done quickly and they have added some really nice features to the community. I highly recommend River Point if you a need great place to live!",5.0,"Apartments, Home Services, Real Estate",19,3.5,3,4.75
nHYpaaD4iH_Tp85okP6hRQ,DgguIDGmF7HSPBP8nnZYFg,4Swe6ml_YkXPQ-ef22to0A,My husband and I have been going here for 5 years. Wonderful family run Italian restaurant with excellent food! Very authentic dishes. Love the decor and friendly atmosphere. A little on the noisy side when busy but that is also part of their charm. Reminds you of a good Italian family dining room!,4.0,"Italian, Restaurants",138,4.0,10,4.36
TdL5i77DBvH42yoQQGf6rQ,bzCbr332mCER0SjxC30Ofw,hDJ73SyJuNml_dtgKqVn7g,"The food and the service here were excellent !! My boyfriend and I arent from Reno but our server Mark gave us amazing recommendations for places to check out. The calamari 10/10 !! Also I got the sea bass and WOW, cooked perfectly, the rice and the sauce with it were phenomenal. Will be back again !",5.0,"American (New), Restaurants",319,4.0,11,4.91
5W-SeBjByiy2JFHRAvNTYg,SxNsEgWFirU8V41fluY2uA,B1bANK-AA7Wd3KPthamcnQ,"My server was absolutely amazing his name was Jody... he completely looked out for my party of 16 and rocked it! 
I had a great time good food and I would recommend anyone to come here and enjoy yourself. 
Water melon mimosas were great as well. 
Jody truly made our time here amazing and I will forever ask for him.",5.0,"Event Planning & Services, Hotels, Hotels & Travel",76,4.0,1,5.0
f8iY1b-IaiUPO_tts4K6cg,2iat4QodmatTvxG89XFiuw,KpAaOGX4bxD8-0riUDbuOA,This was a great hotel and very affordable!  The rooms were spacious and very clean. I LOVED that they had dishes and silverware - made me feel like I was at home. The staff was very friendly and professional!  I definitely plan to stay here whenever I'm home visiting my family! It was also a great location.,5.0,"Event Planning & Services, Hotels, Hotels & Travel",62,3.0,6,2.67
V3N5CTqRbebdy7G9av4GEg,kqnidXzxTRiO6TaJhILV1A,HAXqgsSigoTyfwaiK-MThw,"Pulled in showed security camera signs, parked across from the lobby entrance.  The rooms were clean but dated.  Staff friendly and helpful, but during the night my gas tank was drained by thieves .  Woke up to an almost empty tank.  It's park at your own risk and they stand by it.",1.0,"Event Planning & Services, Hotels, Hotels & Travel",40,2.5,1,1.0
ouhDZlHVAgX-lKSyg7bf4g,9AhFv5Vy6jl6aVsJmk77vw,p_o3aPW8ijf56uDbERovPA,"Service here was horrible!! I had to get a waitress to take our order, not only did she take it wrong she brought us wrong drinks. Waitresses were just hanging around the cash register not paying attention to costumers.  Food was cold. Just an overall bad experience",1.0,"Mexican, Restaurants",50,3.5,1,1.0
gHnOhLg1MKITtPDye-1fow,N7WX03-D9DbsMzdlNYCFdA,uHhF6OMtzJUpaxRYj8T_Sg,"I just got the worst haircut that I have had after 74 years on this planet.  I was in the barber chair all of four or  five minutes. When I commented on the short time for a haircut. I was told ""all of my haircuts take about that long"".  Apparently this barber had never been to a real barber.",1.0,"Barbers, Beauty & Spas",6,4.0,1,1.0
kgwpH09-fJSkDfLRmhyaUw,9eYkA14pldOrpYfTcpF4-w,tSkKTGnKuIYRxRS067vdlQ,"We ate here last evening with some friends and we absolutely loved it! Food was great, drinks were too. But most of all, we had great service!! Would love to shout out to Heather, our fantastic bartender/waitress! She was so sweet, funny, and skilled at her job. What an asset to the Social she is!",5.0,"American (New), Restaurants",119,4.0,1,5.0
rUQGDELnHDYemDgqRY_oLA,NDd__wY2xxywmYVfzRm7tg,NRNynSxiiJYt1GyI4XMiTQ,I have been trying to pay my Loan online and can't.  I have been trying to call someone to make a payment but can't get anyone on the phone. There a credit union and use that as a excuse to give horrible service.  Who would want to put there money in such a backwards bank.,1.0,"Banks & Credit Unions, Financial Services",8,2.0,27,1.61
WmBFnWHzNQ4CaAl79v-0WQ,Jl8vK-fB3XWNpYPE5SZxFA,wvNFqRE-zEb95tMHcl4Wjw,One of the best burgers I've ever had.  I don't know how they do it. But the burger was perfectly charred on the outside and still medium/medium rare on the inside. It's not anything fancy. But if you're looking for an amazing burger this is the place to go.,5.0,"Bars, Nightlife",187,4.5,1,5.0
2kVlrkmHwliNJkDd7Jp1og,FxLDwRrMEpBMyinjTcN0Vg,2ari5VTz_0bGE7WnvBylbA,"The lady at the counter asked me if I could afford to extend my rental. I think because I was black she felt I didn't have money.  
She then charged me 4 times the amount on a 44 dollar rental. When you ask for a manager they ignore you . Very obnoxious. Ghetto establishment",1.0,"Car Rental, Hotels & Travel",209,1.5,4,2.6
FWNiLi1EJPgss0E0Dhi_fw,BStNaZ2BABC0G9T5KmNuJw,DfubrzYlZxL-Ibjq-KMYCg,"very good pizza and great  food in general...ive never ordered anything that wasnt really good...since i order out a lot,i can say they are consistant too...the only bummer is theyre closed on sundays.....i fashion myself as a pizza connoissuer and always pick bellisimos over the other local pizza places.......",4.0,"Italian, Pizza, Restaurants",13,4.5,1,4.0
xlx3WU4NsmifM6cQ7JRAUA,Inqb1iRgmchB9XFz3NriHw,AK2wpKzq041BhmDTzMwUMw,"This bank is terrible. Opened an account, deposited money, in person, then they shut down my account the next day due to ""not being able to verify my identity"" and sent me a paper check. All of this without a phone call or email from them letting me know there's a problem. F*ck Bank of America",1.0,"Banks & Credit Unions, Financial Services",6,2.5,3,1.0
mRz1GS-fCK2GddO-WMiTDg,QB7Bik254U_Pl-oG4ZlXQQ,zMvN53Giqf2yuu9pe4O-zw,The owner is rude and lost two pants that belong to a set of suits.  He said he was too busy to listen to me and walked away.  If I could give less than one star I would.  Don't take anything here you will be treated like crap and your clothes will be lost!!! This place is a scam.,1.0,"Dry Cleaning & Laundry, Laundry Services, Local Services",6,3.5,19,3.11
9mreZLudT7RMZcRsqjLwZA,MpeKYFBdUMVMUOIKb3KakA,_BreSZ3-mTEJYqJ1Ot7Akg,"Keeping it simple-- great design for a donut shop, creative creations, and loved the shirts. 


Ridiculously slow barista, tables and floor need cleaned, and donuts were good but not great.   


I'll come back in a few months hopefully the kinks are worked out",3.0,"Coffee & Tea, Donuts, Food",409,4.0,6,4.67
Q7lral4Br075R9fWIoCQpg,rarjfOd3GL2Hj2zM1a4mVA,xH8XpThirOKC_sRmYSp9FQ,Started going to these guys about a year ago.  Danny does my toes and Kathy my fingers.  Both are extremely professional and I always leave there happy.  They have yet to disappoint and I would tell anyone to take their business there.  The salon is also beautiful and extremely clean.,5.0,"Beauty & Spas, Nail Salons",20,4.0,2,3.0
hjM5AAFKXfYtH0hJk8yJFA,sbRK2G1KS1IkGwoZOKTpjA,Iud8PGRJx53S4zpBVC2pSQ,"We have never been disappointed at Moro. The truffle fries are out of this world, and every starter and entree is excellent. 

The wine selection is a little lacking right now, but apparently they are going through a ""transition.""

Overall, I completely recommend Moro for any occasion.",4.0,"American (New), Restaurants",115,3.5,1,4.0
sKuNwYKR27V2akD7hxvvwg,2R5GFqfgORMx_6ASX3Oyzg,0i0y1K7pP5ry_MAs29_rAg,"I have been to uncle's several times, I have always made an appointment and I always have to wait about 20 minutes to finally get seated in a chair. It doesn't help that every time I go in it seems like there is a whole different staff. Save yourself the time and go to Roosters in Cool Springs.",2.0,"Barbers, Beauty & Spas",36,4.0,4,3.25
y7t0VYiH5BTj4eFiMgG0Og,hc6n_wCyXqbioc0azdoreg,Isgu4h04jYiOepCvX5E59w,"The place is super unprofessional, i got a room with 2 beds on one of the beds the sheets had blood on them the other bed yellow stains. The bathroom dose not flush. The freezer over frozen. This place gets this one star only because A.C was cold. Never again",1.0,"Event Planning & Services, Hotels, Hotels & Travel",11,1.5,21,3.67
rhYZrbkPxhEBbJWhFtDjgA,XVmYYdVNb-MRJCyrV-p-qg,jRpK8oG_8QKaPGaaKiCyng,"Fun and friendly. Would be better with a few TVs but the pizza was great. Sweet sauce, flavorful cheese and the hamburger was amazingly seasoned. Crust would have been superb with a bit of oil and pepper. Got have dip for those pizza bones. Would recommend.",4.0,"Pizza, Restaurants",522,4.0,5,4.2
mPoN8FsXTsTy1GJjZBDEzQ,K6f2xRLLiQumFAggSzJ2bA,gtrPGmkrNO_4Zxv288TO2A,Decided to try this place since It was really close to my hotel.  It's Just a little local Midwest bar with some great bar food.  Service was good and drink were strong.  Had the steak sandwich (medium cook) with onions and lettuce. Good seasoning on the steak and a good medium cook.  I would definitely get it again.,4.0,"American (Traditional), Restaurants",69,4.0,1,4.0
DSFWCcpl1hBnuiGusMux6A,AM-YbIuyv1QlH6LWw9HUxw,_sYUpYH4tAWGi4W0hsJCvw,The lady who works there is so nice. I couldn't have done it without her encouragement and assistance--I'm intimidated by automatic car washes.  So either my car goes dirty or someone has to help me. Often my car just goes dirty. Now that I know how to use this one I will use it every time.  Many thanks to the helpful attendant!,5.0,"Automotive, Car Wash",6,2.5,4,3.5
5jIdVzRTUramjKVHKgMQ7Q,UhYlxX_iGpiXhUzDkD9z_A,6jgvOJ6HbbhspNmp8crrVA,"Awful service!! Do not go there!! This place routinely said they were changing the oil and servicing my wife's car and never did any of it. We found out later when we had a major engine issue. This place doesn't run a business at all, not sure what they do other then take your money.",1.0,"Auto Repair, Automotive, Oil Change Stations, Tires",24,3.0,6,3.29
70SSR744pXyxLI-KJLVuOw,H1hAytyb424vpaFu6K_weQ,MIwTNx8qMJqjXZQcKQ8Z8g,"Lunch and dinner options - amazing, they offer both vegetarian and non veg items. 

Cashiers - cheerful, engage friendly conversations and considerate of others when there is a line. 

Price - not as cheap as publix but less pricier than whole foods. Worth it in my book.",4.0,"Food, Grocery",83,3.5,6,4.17
Ly9lVsp70omQ0P0ocKeSqQ,7AvnLdht5bCJ5mLHQRSsWQ,PWkvPO5LKBoLPvha3rxMHg,One word. ROACHES. I'm typing this as I'm leaving the hotel right now. A roach crawled from under our tv stand and to the corner of our room. Which was the cherry on top of the crumbling ceiling above the bath tub as well as hair in there. If I could give less than a star I would.,1.0,"Event Planning & Services, Hotels, Hotels & Travel",13,2.0,8,4.0
kkOxPeILQz0ykt0W4_3IEQ,uIjwPqIhBGTaCE-BwzIROw,jvL1k_E-tUy_KM-5nqHMKQ,"The location is close to many of the biotech and tech companies in the area. The room is updated and always smells good. 

However, I have been charged for extra nights in the past, due to careless mistakes from the check in staff.

In addition the restaurant is not very good at all and doesn't deliver to the room. Pick up only.",3.0,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",33,4.0,26,4.11
aaMa7QePT1IxqveBpUem2Q,SmnrBERCfIoKEMq3wi974A,ol5npt2HXo9r3yKa3wBlYQ,BUG FOUND!!! disgusting!!! zero stars! never will i ever go here again! I order a shrimp and steak hibachi and found a gross bug in my rice. I was half way through my  rice when i round this. The manager tried to justify it by saying it was from vegetables. No matter where it came from this is UNACCEPTABLE!,1.0,"Japanese, Restaurants, Sushi Bars",224,4.0,2,3.0
Rn5grGUZDm9VQC3Psgj3uw,C22G0W5f7zcOsrbKKdl0uw,jRpK8oG_8QKaPGaaKiCyng,I don't typically leave reviews. The pizza was pretty good. We went with the thin crust but the tension behind the bar was uncomfortable. The female bartender was extremely condescending to the male and seemed very unhappy working at this establishment which made it uncomfortable for all around.,3.0,"Pizza, Restaurants",522,4.0,6,2.83
EWZ_5yegVrQUGmh4E6nZ4w,vYggpCv4SbYbxzhobZC0yw,F2QwLwzS3vF9os0_EBobXA,"It's over priced mediocre Mexican food. They nickel and dime you for everything. You want lettuce and tomatoes on your taco, that's .50 cents per taco. $4.00 for 2 1/2 ounces of pico de gallo. 3 pork tacos with a side of chips and pico ,19 dollars and change. There are better options locally.",2.0,"Mexican, Restaurants",54,4.5,2,2.67
TtTpRGf2ufvhGGBgmUTkfQ,zuAf1dKrHmOjOuNQZhISbQ,s_Zh2DiT5rCmaNhe43qeIA,The food was fine but this is probably the dirtiest Burger King I have ever been to.  There were sticky soda spills in the kids play area and throughout the seating area.  The high chairs had old dried catsup stains all over.  Hopefully they start to make cleaning more of a priority.,2.0,"Burgers, Fast Food, Restaurants",13,3.5,2,3.5
